;Ja;En;Reading;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
6467;高級;high class,high grade;こうきゅう;4736;98.59105472;0.00066886;N2;11;V;p4
6468;高貴;high class,noble;こうき;4736;98.59172358000001;0.00066886;;-1;V;p4
6469;髪型;hair style,coiffure,hairdo;かみがた;4736;98.59239243;0.00066886;;44;V;p4
6470;魔術;black magic,sorcery;まじゅつ;4736;98.59306129;0.00066886;;46;V;p4
6471;鳥肌;gooseflesh,goose pimples,goose bumps;とりはだ;4736;98.59373014;0.00066886;;45;V;p4
6472;鶏;bird;とり;4736;98.594399;0.00066886;N5;7;V;p4
6473;鶏肉;chicken meat;とりにく;4736;98.59506786;0.00066886;;58;V;p4
6474;黄泉の国;hades,realm of the dead,the next world;よみのくに;4736;98.59573671;0.00066886;;-1;V;p4
6475;黄色い;yellow;きいろい;4736;98.59640557;0.00066886;N5;-1;V;p4
6476;黄葉;autumn colours,fall colors,leaves changing color (colour);こうよう;4736;98.59707442;0.00066886;N2;-1;V;p4
6477;黒い;black;くろい;4736;98.59774328;0.00066886;N5;7;V;p4
6478;黒っぽい;dark,blackish;くろっぽい;4736;98.59841214;0.00066886;;-1;V;p4
6479;黒服;black suit,mourning clothes;くろふく;4736;98.59908099;0.00066886;;-1;V;p4
6480;鼻水;nasal mucus,dripping nose,snot;はなみず;4736;98.59974985;0.00066886;;-1;V;p4
6481;龍;dragon (esp. a Chinese dragon);りゅう;4736;98.6004187;0.00066886;;44;V;p4
6482;１１０番;110,the police emergency telephone number;ひゃくとおばん;6483;98.60075313;0.00033443;;-1;V;p4
6483;１２日;twelfth day of the month;じゅうににち;6483;98.60108756;0.00033443;;-1;V;p4
6484;１５日;fifteenth day of the month;じゅうごにち;6483;98.60142199;0.00033443;;-1;V;p4
6485;１９日;nineteenth day of the month;じゅうくにち;6483;98.60175642;0.00033443;;-1;V;p4
6486;２０日;twentieth day of the month;はつか;6483;98.60209084;0.00033443;N5;4;V;p4
6487;２４時間;24 hours,twenty-four hours;にじゅうよじかん;6483;98.60242527;0.00033443;;-1;V;p4
6488;２７日;twenty-seventh day of the month;にじゅうしちにち;6483;98.60275970000001;0.00033443;;-1;V;p4
6489;４つ;four;よっつ;6483;98.60309413;0.00033443;N5;4;V;p4
6490;７月;July;しちがつ;6483;98.60342856;0.00033443;;-1;V;p4
6491;９月;September;くがつ;6483;98.60376298;0.00033443;;-1;V;p4
6492;Ｔシャツ;T-shirt;ティーシャツ;6483;98.60409741;0.00033443;;-1;V;p4
6493;ああやって;like that,that way;ああやって;6483;98.60443184;0.00033443;;-1;V;p4
6494;アーン;"opening (one's mouth) wide,saying ""aah""";あーん;6483;98.60476627;0.00033443;;-1;V;p4
6495;アイ;I (alphabet letter),i;アイ;6483;98.6051007;0.00033443;;-1;V;p4
6496;あいうえお;skilled male lover;あいうえお;6483;98.60543512;0.00033443;;-1;V;p4
6497;あいこ;patronage,favour,favor;あいこ;6483;98.60576955;0.00033443;;-1;V;p4
6498;あいす;ice;アイス;6483;98.60610398;0.00033443;;-1;V;p4
6499;あいた;Ouch!;あいたた;6483;98.60643841;0.00033443;;-1;V;p4
6500;あいまい;vague,ambiguous,unclear;あいまい;6483;98.60677284;0.00033443;N2;-1;V;p4
6501;アウトロー;outlaw;アウトロー;6483;98.60710726;0.00033443;;-1;V;p4
6502;あえる;to dress (vegetables, salad, etc.);あえる;6483;98.60744169;0.00033443;;-1;V;p4
6503;あおる;to fan (oneself, flames, etc.);あおる;6483;98.60777612;0.00033443;;-1;V;p4
6504;アカ;account (e.g. online service);アカ;6483;98.60811055;0.00033443;;-1;V;p4
6505;あからさま;plain,frank,candid,open,direct,straightforward,unabashed,blatant,flagrant;あからさま;6483;98.60844498;0.00033443;N1;-1;V;p4
6506;あがり性;stage fright,social anxiety disorder,social phobia;あがりしょう;6483;98.6087794;0.00033443;;-1;V;p4
6507;アクション;action;アクション;6483;98.60911383;0.00033443;;-1;V;p4
6508;アクション映画;action movie;アクションえいが;6483;98.60944826;0.00033443;;-1;V;p4
6509;アクセ;accessory;アクセ;6483;98.60978269;0.00033443;;-1;V;p4
6510;あくび;yawn,yawning;あくび;6483;98.61011712;0.00033443;N2;38;V;p4
6511;あけすけ;open,frank,outspoken,unreserved,straightforward,honest;あけすけ;6483;98.61045154;0.00033443;;-1;V;p4
6512;あける;to open (a door, etc.),to unwrap (e.g. parcel, package),to unlock;あける;6483;98.61078597;0.00033443;N3;10;V;p4
6513;あご;jaw,chin;あご;6483;98.6111204;0.00033443;N1;-1;V;p4
6514;あざ;birthmark,nevus;あざ;6483;98.61145483;0.00033443;;-1;V;p4
6515;あさい;shallow,superficial;あさい;6483;98.61178926;0.00033443;N4;15;V;p4
6516;あさる;to fish;あさる;6483;98.61212368;0.00033443;;-1;V;p4
6517;あしらう;to treat,to handle,to deal with;あしらう;6483;98.61245811;0.00033443;;-1;V;p4
6518;アスコルビン酸;ascorbic acid;アスコルビンさん;6483;98.61279254;0.00033443;;-1;V;p4
6519;アタック;attack,assault;アタック;6483;98.61312697;0.00033443;;-1;V;p4
6520;アタリ;collision,overlapping (e.g. of two objects in a video game);アタリ;6483;98.6134614;0.00033443;;-1;V;p4
6521;あちこち;here and there,all around,everywhere,throughout,all over;あちこち;6483;98.61379583;0.00033443;N3;-1;V;p4
6522;アッ;ah,oh;あっ;6483;98.61413025;0.00033443;N4;-1;V;p4
6523;あッ;Name;;6483;98.61446468;0.00033443;;-1;V;p4
6524;アツ;large-flowered cypripedium (species of lady's slipper, Cypripedium macranthos, esp. Cypripedium macranthos var. speciosum);あつもりそう;6483;98.61479911;0.00033443;;-1;V;p4
6525;あっけない;unsatisfying,disappointing,abrupt,not enough,too quick,too short,over too soon;あっけない;6483;98.61513354;0.00033443;N1;-1;V;p4
6526;あったら;alas,regrettably,to my great regret,tragically;あたら;6483;98.61546797;0.00033443;;-1;V;p4
6527;あったりまえ;natural,reasonable,obvious;あったりまえ;6483;98.61580239;0.00033443;;-1;V;p4
6528;アッチ系;one of those,a you-know;あっちけい;6483;98.61613682;0.00033443;;-1;V;p4
6529;あっと;@ sign,at sign;アット;6483;98.61647125;0.00033443;;-1;V;p4
6530;アットホーム;cosy,cozy;アットホーム;6483;98.61680568;0.00033443;;-1;V;p4
6531;あっと言う間に;"just like that,in the twinkling of an eye,in the blink of an eye,in the time it takes to say ""ah!""";あっというまに;6483;98.61714011;0.00033443;;-1;V;p4
6532;アテる;to hit;あてる;6483;98.61747453;0.00033443;N3;8;V;p4
6533;アドリブ;ad lib,ad-lib;アドリブ;6483;98.61780896;0.00033443;;-1;V;p4
6534;あな;hole,opening,perforation;あな;6483;98.61814339;0.00033443;N3;20;V;p4
6535;あない;guidance,leading (the way),showing around;あんない;6483;98.61847782;0.00033443;N3;22;V;p4
6536;あなた方;you (plural);あなたがた;6483;98.61881225;0.00033443;;-1;V;p4
6537;アニメ;animation,animated film,animated cartoon,anime;アニメ;6483;98.61914667;0.00033443;;-1;V;p4
6538;あの世;the other world,world of the dead,netherworld;あのよ;6483;98.6194811;0.00033443;;-1;V;p4
6539;アパート;apartment building,apartment block,apartment house;アパート;6483;98.61981553;0.00033443;N5;-1;V;p4
6540;アバンチュール;amorous adventure,love affair;アバンチュール;6483;98.62014996;0.00033443;;-1;V;p4
6541;あぶる;to warm (e.g. one's hands over a fire),to dry;あぶる;6483;98.62048439;0.00033443;N2;-1;V;p4
6542;あふれる;to overflow,to brim over,to flood;あふれる;6483;98.62081881;0.00033443;N2;-1;V;p4
6543;あま;nun;あま;6483;98.62115324;0.00033443;;49;V;p4
6544;あまた;many,a lot,much,multitude;あまた;6483;98.62148767;0.00033443;;-1;V;p4
6545;あめ;rain;あめ;6483;98.6218221;0.00033443;N5;5;V;p4
6546;あめんぼ;pond skater (any insect of family Gerridae),water strider;あめんぼ;6483;98.62215653;0.00033443;;-1;V;p4
6547;アメ車;American car;アメしゃ;6483;98.62249095;0.00033443;;-1;V;p4
6548;あやふや;uncertain,vague,ambiguous;あやふや;6483;98.62282538;0.00033443;N1;-1;V;p4
6549;あらゆる;all,every;あらゆる;6483;98.62315981;0.00033443;N3;-1;V;p4
6550;あらわす;to represent,to signify,to stand for;あらわす;6483;98.62349424;0.00033443;N3;25;V;p4
6551;アルファ;alpha;アルファ;6483;98.62382867;0.00033443;;-1;V;p4
6552;ある人;someone (unspecified, but someone in particular),a certain person;あるひと;6483;98.62416309;0.00033443;;-1;V;p4
6553;あれる;to be stormy,to be rough;あれる;6483;98.62449752;0.00033443;;42;V;p4
6554;あわせる;to match (rhythm, speed, etc.);あわせる;6483;98.62483195;0.00033443;N3;14;V;p4
6555;アンド;and;アンド;6483;98.62516638;0.00033443;;-1;V;p4
6556;アントシアニン;anthocyanin;アントシアニン;6483;98.62550081;0.00033443;;-1;V;p4
6557;アンパン;anpan,bread roll filled with red bean paste;あんパン;6483;98.62583523;0.00033443;;-1;V;p4
6558;いいよる;to court,to woo,to approach defiantly;いいよる;6483;98.62616966;0.00033443;;-1;V;p4
6559;いいわけ;excuse;いいわけ;6483;98.62650409;0.00033443;N1;34;V;p4
6560;いい仲;love for one another;いいなか;6483;98.62683852;0.00033443;;-1;V;p4
6561;いい天気;fine weather,fair weather;よいてんき;6483;98.62717295;0.00033443;;-1;V;p4
6562;いい度胸;some nerve (as in 'you must have some nerve to ...');いいどきょう;6483;98.62750737;0.00033443;;-1;V;p4
6563;いい感じ;pleasant feeling,good vibes;いいかんじ;6483;98.6278418;0.00033443;;-1;V;p4
6564;いい気味;it serves you (him) right,it's what you (he) deserves;いいきみ;6483;98.62817623;0.00033443;;-1;V;p4
6565;いい線;more or less right,you are on the right track,getting warm;いいせん;6483;98.62851066;0.00033443;;-1;V;p4
6566;いい話;good story (e.g. heartwarming);いいはなし;6483;98.62884509;0.00033443;;-1;V;p4
6567;いえ;house,residence,dwelling;いえ;6483;98.62917951;0.00033443;N5;-1;V;p4
6568;いかつい;grim,stern,rough,overbearing,square (shoulders);いかつい;6483;98.62951394;0.00033443;;-1;V;p4
6569;いかに;how,in what way;いかに;6483;98.62984837;0.00033443;N1;-1;V;p4
6570;いかにも;indeed,really,truly,just (like);いかにも;6483;98.6301828;0.00033443;N1;-1;V;p4
6571;いかれる;to become broken,to break down;イカれる;6483;98.63051723;0.00033443;;-1;V;p4
6572;いきがる;to be pretentious,to put on airs,to try to appear smart,to act brave,to try to look cool;いきがる;6483;98.63085165;0.00033443;;-1;V;p4
6573;イギリス;United Kingdom,Britain,Great Britain;イギリス;6483;98.63118608;0.00033443;;-1;V;p4
6574;イクラ;salted salmon roe;イクラ;6483;98.63152051;0.00033443;;-1;V;p4
6575;いけず;unkind,mean;いけず;6483;98.63185494;0.00033443;;-1;V;p4
6576;イケメン;good-looking guy,handsome man,hunk,Adonis,cool guy;イケめん;6483;98.63218937;0.00033443;;-1;V;p4
6577;いさむ;to be in high spirits,to be encouraged,to be lively,to cheer up;いさむ;6483;98.63252379;0.00033443;;17;V;p4
6578;いじめ;bullying,teasing;いじめ;6483;98.63285822;0.00033443;;-1;V;p4
6579;いす;chair,stool;いす;6483;98.63319265;0.00033443;N3;46;V;p4
6580;いする;to cure,to heal;いする;6483;98.63352708;0.00033443;;-1;V;p4
6581;いそ;(rocky) beach,seashore;いそ;6483;98.63386151;0.00033443;;-1;V;p4
6582;イタチごっこ;going round in circles,game of cat and mouse,pointless and repetitive back-and-forth;いたちごっこ;6483;98.63419593;0.00033443;;-1;V;p4
6583;イタリア;Italy;イタリア;6483;98.63453036;0.00033443;;-1;V;p4
6584;いづ;to leave,to exit,to go out,to come out,to get out;いず;6483;98.63486479;0.00033443;;-1;V;p4
6585;いっかな;what kind of,whatever sort of;いかな;6483;98.63519922;0.00033443;;-1;V;p4
6586;いつの間に;when,at what point;いつのまに;6483;98.63553365;0.00033443;;-1;V;p4
6587;いてる;to freeze,to freeze over;いてる;6483;98.63586807;0.00033443;;-1;V;p4
6588;いとこ;cousin (male);いとこ;6483;98.6362025;0.00033443;N3;28;V;p4
6589;イナカ;rural area,countryside,the sticks;いなか;6483;98.63653693;0.00033443;N4;35;V;p4
6590;いなむ;to refuse,to decline;いなむ;6483;98.63687136;0.00033443;;-1;V;p4
6591;いのち;life,life force;いのち;6483;98.63720579;0.00033443;N3;11;V;p4
6592;いびき;snoring,snore;いびき;6483;98.63754021;0.00033443;N1;-1;V;p4
6593;いぶかしい;suspicious,doubtful;いぶかしい;6483;98.63787464;0.00033443;;-1;V;p4
6594;いまさら;now (after such a long time),at this late hour (i.e. it is too late for something),at this point of time;いまさら;6483;98.63820907;0.00033443;N1;32;V;p4
6595;いやあ;why,oh;いや;6483;98.6385435;0.00033443;;-1;V;p4
6596;イヤー;ear;イヤ;6483;98.63887793;0.00033443;;-1;V;p4
6597;イリュージョン;illusion;イリュージョン;6483;98.63921236;0.00033443;;-1;V;p4
6598;いるか;dolphin (or other small toothed whales, such as porpoises, belugas, etc.);いるか;6483;98.63954678;0.00033443;;-1;V;p4
6599;いわば;so to speak,so to call it,as it were;いわば;6483;98.63988121;0.00033443;N3;-1;V;p4
6600;イン;in (of a ball, in tennis, etc.),inside the line;イン;6483;98.64021564;0.00033443;;-1;V;p4
6601;インスタント;instant;インスタント;6483;98.64055007;0.00033443;;-1;V;p4
6602;インテリアコーディネーター;interior coordinator;インテリアコーディネーター;6483;98.6408845;0.00033443;;-1;V;p4
6603;ウィット;wit;ウイット;6483;98.64121892;0.00033443;;-1;V;p4
6604;ウィルス;virus;ウイルス;6483;98.64155335;0.00033443;N1;-1;V;p4
6605;ウイルス;virus;ウイルス;6483;98.64188778;0.00033443;N1;-1;V;p4
6606;ウインター;winter;ウィンター;6483;98.64222221;0.00033443;;-1;V;p4
6607;ウェルダン;well-done (of meat);ウェルダン;6483;98.64255664;0.00033443;;-1;V;p4
6608;ウォーターベッド;waterbed;ウォーターベッド;6483;98.64289106;0.00033443;;-1;V;p4
6609;ウォッチ;watch (timepiece);ウォッチ;6483;98.64322549;0.00033443;;-1;V;p4
6610;うがつ;to drill,to bore,to pierce,to pass through;うがつ;6483;98.64355992;0.00033443;;-1;V;p4
6611;うかんむり;"""roof"" kanji radical at top (radical 40)";ウかんむり;6483;98.64389435;0.00033443;;-1;V;p4
6612;ウキウキ;cheerfully,buoyantly,happily,in high spirits;うきうき;6483;98.64422878;0.00033443;;-1;V;p4
6613;ウケる;to receive,to get;うける;6483;98.6445632;0.00033443;N4;29;V;p4
6614;ウケ狙い;aiming for laughs,trying to make people laugh,playing to the crowd,crowd-pleaser;ウケねらい;6483;98.64489763;0.00033443;;-1;V;p4
6615;うごく;to move,to stir,to shift,to shake,to swing;うごく;6483;98.64523206;0.00033443;N4;12;V;p4
6616;うさぎ跳び;jumping along in a squatting position,bunny-hopping;ウサギとび;6483;98.64556649;0.00033443;;-1;V;p4
6617;うずくまる;to crouch,to squat,to cower;うずくまる;6483;98.64590092;0.00033443;;-1;V;p4
6618;うそうそ;uneasily,restlessly,erratically;うそうそ;6483;98.64623534;0.00033443;;-1;V;p4
6619;うそ泣き;faking crying,crocodile tears;うそなき;6483;98.64656977;0.00033443;;-1;V;p4
6620;うた;song;うた;6483;98.6469042;0.00033443;N5;60;V;p4
6621;うたう;to sing;うたう;6483;98.64723863;0.00033443;N5;60;V;p4
6622;うだる;to boil,to seethe;ゆだる;6483;98.64757306;0.00033443;;-1;V;p4
6623;うちの人;my husband;うちのひと;6483;98.64790748;0.00033443;;-1;V;p4
6624;うとい;distant,estranged,disinterested;うとい;6483;98.64824191;0.00033443;;-1;V;p4
6625;ウナギ;eel (esp. the Japanese eel, Anguilla japonica);うなぎ;6483;98.64857634;0.00033443;;-1;V;p4
6626;うなだれる;to hang one's head;うなだれる;6483;98.64891077;0.00033443;;-1;V;p4
6627;うに;sea urchin;うに;6483;98.6492452;0.00033443;;-1;V;p4
6628;うねる;to wind (of a road, etc.),to meander,to twist;うねる;6483;98.64957962;0.00033443;;-1;V;p4
6629;うま;horse;うま;6483;98.64991405;0.00033443;N3;8;V;p4
6630;うめ;Japanese apricot (Prunus mume),Japanese plum,ume,Chinese plum;うめ;6483;98.65024848;0.00033443;N3;17;V;p4
6631;うようよ;in swarms,crawling with;うようよ;6483;98.65058291;0.00033443;;-1;V;p4
6632;ウリ;we,us;ウリ;6483;98.65091734;0.00033443;;-1;V;p4
6633;ウル;Ur;ウル;6483;98.65125176;0.00033443;;-1;V;p4
6634;ウルトラ;ultra;ウルトラ;6483;98.65158619;0.00033443;;-1;V;p4
6635;うるむ;to be wet,to be moist;うるむ;6483;98.65192062;0.00033443;;-1;V;p4
6636;うろつく;to loiter,to putter,to prowl,to wander aimlessly,to knock around,to hang around;うろつく;6483;98.65225505;0.00033443;;-1;V;p4
6637;うわさ;rumour,rumor,report,hearsay,gossip,common talk;うわさ;6483;98.65258948;0.00033443;N3;-1;V;p4
6638;エース;ace;エース;6483;98.6529239;0.00033443;;-1;V;p4
6639;エキス;extract (of plants, meat, etc.),essence;エキス;6483;98.65325833;0.00033443;;-1;V;p4
6640;えつ;Japanese grenadier anchovy (Coilia nasus);えつ;6483;98.65359276;0.00033443;;-1;V;p4
6641;エッチ;H,h;エッチ;6483;98.65392719;0.00033443;;-1;V;p4
6642;エディション;edition;エディション;6483;98.65426162;0.00033443;;-1;V;p4
6643;エネルギー;energy;エネルギー;6483;98.65459604;0.00033443;N3;-1;V;p4
6644;エネルギッシュ;energetic;エネルギッシュ;6483;98.65493047;0.00033443;;-1;V;p4
6645;エピソード;episode,anecdote,vignette;エピソード;6483;98.6552649;0.00033443;;-1;V;p4
6646;エリート;elite;エリート;6483;98.65559933;0.00033443;;-1;V;p4
6647;エレベーター;elevator,lift;エレベーター;6483;98.65593376;0.00033443;N5;-1;V;p4
6648;えん;yen,Japanese monetary unit;えん;6483;98.65626818;0.00033443;N3;2;V;p4
6649;エンディング;ending;エンディング;6483;98.65660261;0.00033443;;-1;V;p4
6650;おぉ;Name;;6483;98.65693704;0.00033443;;-1;V;p4
6651;おおい;many,numerous,a lot;おおい;6483;98.65727147;0.00033443;N5;5;V;p4
6652;オーダーメイド;made-to-order,custom-made;オーダーメイド;6483;98.6576059;0.00033443;;-1;V;p4
6653;オータム;autumn;オータム;6483;98.65794032;0.00033443;;-1;V;p4
